png_name,area,circumferfence,short dia,long dia,Count,aspect,labels
reshape-n1311,120.44200547095816,78.57993779664159,10.831691333225796,14.05434935433524,7.0,0.229299695052434,1
reshape-n1312,121.00169026775473,78.05513991325542,11.390118190220424,13.404496192932127,7.0,0.1502762933957814,1
reshape-n1313,105.66789075005768,73.00385484249769,10.583879046969944,12.599293814765083,9.0,0.1599625183304543,1
reshape-n1314,110.95116555797684,75.16542750781224,10.789215326309204,13.061556816101074,8.0,0.1739717188222722,1
reshape-n1315,105.37084319988124,72.69527020827285,10.601729234059652,12.490302721659342,6.0,0.1512031797535802,1
reshape-n1316,108.51221009131623,74.06440454405762,10.413044357299803,13.07426643371582,10.0,0.2035465691255363,1
reshape-n1317,108.4584190192473,73.16842532077307,10.54569492340088,12.68472137451172,5.0,0.168630148661281,1
reshape-n1318,104.79709344324392,72.23282176946518,10.710191488265991,12.245931466420492,6.0,0.1254081800445842,1
reshape-n1319,121.98308382185743,78.5210855877393,11.446070671081545,13.492138045174736,7.0,0.1516488615253189,1
reshape-n131,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n1320,75.32128299071533,62.0969446867639,8.763020873069763,10.93246579170227,4.0,0.1984405860459324,1
reshape-n1321,87.65728929492134,67.0892533736301,9.459500432014464,11.792853355407717,4.0,0.1978616076255432,1
reshape-n1322,108.7125829313377,74.24960597307519,10.597033023834229,12.964295546213783,6.0,0.1825986235766518,1
reshape-n1323,132.2142293821418,82.121899201686,11.736503982543946,14.321688270568847,5.0,0.1805083478417464,1
reshape-n1324,144.09371109337897,85.2427759841596,12.455456324986049,14.62162562779018,7.0,0.1481483220776124,1
reshape-n1325,136.07071522944673,82.32870994955056,12.206141789754232,13.960482756296791,6.0,0.1256647780143042,1
reshape-n1326,118.72589133895085,76.56040635456557,11.232395935058594,13.100380325317383,5.0,0.1425900885219936,1
reshape-n1327,151.14544960031785,85.98256741247879,12.618943214416504,14.704366302490234,5.0,0.1418233907652692,1
reshape-n1328,152.22794442412425,89.77322579322549,11.541993776957192,16.751932938893635,6.0,0.3110052541960885,1
reshape-n1329,125.5981253668757,80.22420253256037,11.305239486694337,14.14038906097412,5.0,0.2005001108565306,1
reshape-n132,129.93311883739307,82.5386103780891,10.884313159518772,15.193986786736382,9.0,0.2836433707432039,1
reshape-n1330,138.16842828432368,82.24643881933899,11.710690879821778,14.399733543395996,5.0,0.1867425293301671,1
reshape-n1331,74.18142755868664,60.973006725438566,9.096771240234377,10.29183864593506,5.0,0.1161179694721211,1
reshape-n1332,127.07279251060736,81.05684148665667,11.166462898254396,14.512505054473875,2.0,0.2305626867077624,1
reshape-n1333,134.4486436178459,80.83778304555679,11.847311401367188,13.83735008239746,5.0,0.1438164582944105,1
reshape-n1334,92.19220605223708,66.46323606127685,9.985042095184326,11.15219243367513,3.0,0.1046565816929844,1
reshape-n1335,158.0035481487989,88.81813351378199,13.33179235458374,14.91538429260254,2.0,0.106171715522221,1
reshape-n1336,82.05249469502972,63.822951698437286,9.574688025883264,10.718561036246165,7.0,0.1067188969204681,1
reshape-n1337,96.17846441637336,68.91071091296075,10.370561218261718,11.54699878692627,5.0,0.101882540249033,1
reshape-n1338,126.22403345836848,79.52173266259926,11.87087599436442,13.415074666341146,3.0,0.1151092118667942,1
reshape-n1339,96.31471156069335,68.28204534023364,10.321444749832152,11.398773193359377,6.0,0.0945126659906566,1
reshape-n133,99.54396424863604,70.86044928254141,10.477797826131184,12.046542485555014,3.0,0.1302236439463778,1
reshape-n1341,109.83893968468232,74.26098482802854,11.097218036651611,12.50877285003662,6.0,0.112845187158457,1
reshape-n1342,78.5972930227345,63.17224703434473,8.954113483428955,11.093400531344944,9.0,0.1928432171786576,1
reshape-n1343,62.95162722102064,56.5614825634402,8.16105055809021,9.80495834350586,2.0,0.1676608638020846,1
reshape-n1346,122.08398406793005,76.90464003782323,11.127538204193115,13.295159578323364,4.0,0.1630383871182992,1
reshape-n1348,104.68282517093964,71.11627040318206,10.649311780929564,11.962981700897217,4.0,0.1098112454580724,1
reshape-n1349,97.41083525032136,67.22987375473319,9.79782314300537,11.557670211791992,5.0,0.1522665932266431,1
reshape-n134,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n1353,105.66086194666748,71.25556492783542,10.756494839986166,11.900227944056192,6.0,0.0961101845651021,1
reshape-n1354,70.17741252111614,59.08862517367443,8.458948850631714,10.293545603752136,4.0,0.1782278744120672,1
reshape-n1355,74.00915827561296,59.74563504348202,8.768515666325888,10.213550567626951,6.0,0.1414821311876862,1
reshape-n1356,86.47690356550453,65.70397752657435,9.234833598136902,11.61001968383789,4.0,0.2045807113494772,1
reshape-n1357,81.45859773234746,62.8765855607362,9.418932596842447,10.573981761932371,6.0,0.1092350252814169,1
reshape-n1358,123.03093745638272,76.65281802913151,11.454562067985536,12.915642857551576,4.0,0.1131248986736861,1
reshape-n135,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n1362,48.8283406381769,50.05240472223535,6.9493935108184814,8.921145915985107,2.0,0.2210200823678487,1
reshape-n1363,131.96407878267624,81.47520785370773,12.298814535140991,13.617970705032349,4.0,0.0968687771816016,1
reshape-n1364,73.08967180291693,60.7780064748033,8.677350725446429,10.60374014718192,7.0,0.1816707496597277,1
reshape-n136,108.24536689713982,73.90557082902029,10.86349697113037,12.617881679534912,10.0,0.1390395593303112,1
reshape-n1372,168.83847233062977,93.9058016067916,12.347026824951172,17.322617530822754,6.0,0.2872308816504397,1
reshape-n1373,151.6693305640808,87.5090144791635,12.366286754608154,15.402528762817385,2.0,0.1971262027790461,1
reshape-n1375,75.72124997584393,61.47260836193363,8.9420560056513,10.5836594321511,11.0,0.15510735554405,1
reshape-n137,91.96663881631989,68.25864675755797,9.701934623718262,11.948292922973632,10.0,0.1880066310507147,1
reshape-n1381,172.4178792474325,92.65524347829572,12.9358341217041,16.447504425048827,5.0,0.2135077889382784,1
reshape-n1384,128.335019380795,80.13000516448288,11.669064203898111,13.779999732971191,3.0,0.153188357763337,1
reshape-n1386,124.44454099775794,79.31644534045088,11.329476765223912,13.84386362348284,7.0,0.1816246480493974,1
reshape-n138,89.65664401514321,67.23469976721157,9.815890630086264,11.546684424082438,6.0,0.1498953059101823,1
reshape-n1394,169.97568828068682,91.85001151490968,12.842017809549969,16.287339210510254,3.0,0.211533716860088,1
reshape-n1397,165.7069309577895,92.26576853232916,12.910307884216309,16.3498379389445,3.0,0.2103708958812002,1
reshape-n1398,151.12309944663406,87.14260268198242,12.578380346298218,15.100253105163574,4.0,0.1670086415970733,1
reshape-n1399,109.9282739499434,74.38684910766627,10.949257691701254,12.6888534228007,6.0,0.1370963690047481,1
reshape-n139,110.82859335638882,75.3691368204988,10.562185049057009,13.32737684249878,4.0,0.2074820743887151,1
reshape-n13,106.81584016098286,73.92226600128987,10.229024505615234,13.202826881408692,5.0,0.2252398219339648,1
reshape-n1401,164.4002243524111,91.2261397458933,13.244577646255491,15.732043266296388,4.0,0.15811459312281,1
reshape-n1403,148.43149084459083,86.90189655034476,12.296043157577516,15.281590223312378,4.0,0.1953688734030015,1
reshape-n1404,153.2785372331783,88.45438575090402,12.277023315429688,15.763450940450031,3.0,0.2211715973990153,1
reshape-n1405,147.8269160294638,87.17366317547986,12.32361650466919,15.321704864501951,2.0,0.1956758981031461,1
reshape-n1406,135.25496260391026,82.07121637950456,11.513335863749186,14.517144838968912,3.0,0.2069145833109338,1
reshape-n1407,132.6911438515896,81.72656066291873,11.82367115020752,14.132858276367188,5.0,0.1633913735639071,1
reshape-n1408,147.09071398800157,88.276957934027,11.34193468093872,16.513548851013184,2.0,0.3131740013447903,1
reshape-n1409,96.1422428145986,68.72938551364068,9.687943577766418,12.099079608917236,4.0,0.1992825990973534,1
reshape-n140,123.62786056119069,77.25426842511172,11.109861532847086,13.416225910186768,6.0,0.1719085823971172,1
reshape-n1410,102.00749349696976,71.89263833717646,10.355268478393556,12.460922241210938,2.0,0.1689805715867107,1
reshape-n1411,136.6976692518009,83.0829038699199,11.59175705909729,14.749338150024414,4.0,0.2140829004535296,1
reshape-n1412,112.48759122751778,74.95789709381062,11.30104923248291,12.54112180074056,3.0,0.0988805138775084,1
reshape-n1413,137.74905086539837,84.15488358336046,11.777825037638346,14.897612889607748,3.0,0.2094152851928176,1
reshape-n1414,110.81921808082424,74.67957671073383,11.16017246246338,12.584480667114258,5.0,0.1131797364012705,1
reshape-n1415,134.8718730741385,82.80729622646311,12.05108413696289,14.25417194366455,5.0,0.1545574036435593,1
reshape-n1416,96.35005119160788,69.57208303419388,8.944299459457397,12.998637676239014,2.0,0.3119048563214269,1
reshape-n1418,94.52352726104036,68.65386243975219,9.929331398010254,11.874847412109377,5.0,0.1638350327024146,1
reshape-n1419,106.14282610717233,73.15550854753701,10.626632690429688,12.608097553253174,4.0,0.1571581163973643,1
reshape-n141,112.19924018585672,75.50420846009058,10.823126673698424,13.143244504928589,8.0,0.1765255017785101,1
reshape-n1420,172.69847872289327,93.6688999246071,13.104791641235352,16.53318977355957,3.0,0.2073645908188284,1
reshape-n1422,97.1472866055448,69.36843706795149,10.299885431925455,11.7521333694458,3.0,0.1235731327978308,1
reshape-n1423,145.89401671534227,86.38922217703256,12.240222215652466,15.169133424758911,4.0,0.1930836210014413,1
reshape-n1424,169.9883421435269,92.9069102185254,13.348772621154785,16.151750755310058,5.0,0.1735402048123956,1
reshape-n1425,150.9310397197357,88.75414362697107,11.996478843688966,16.070789909362794,5.0,0.2535227632650556,1
reshape-n142,107.36418966155703,73.23816369134953,10.658590056679463,12.606771209023217,11.0,0.1545345053100793,1
reshape-n1430,122.94923107690563,79.37865748381753,11.096109867095947,14.073113918304443,4.0,0.2115384035466666,1
reshape-n1432,140.93021835584568,85.12982661724489,11.675016164779665,15.29752230644226,4.0,0.2368034554286641,1
reshape-n1433,130.60156527090447,81.40132351268292,11.596404790878296,14.241431713104248,4.0,0.1857275992688383,1
reshape-n1434,121.22454068280844,78.10960899370681,11.311406707763672,13.493756675720215,5.0,0.1617303483679472,1
reshape-n1437,128.74483228434755,80.97868486030339,11.227817153930664,14.43880386352539,5.0,0.2223859219880509,1
reshape-n1438,153.37238090954483,88.34063618428635,12.794549942016602,15.26445770263672,4.0,0.1618077634158911,1
reshape-n1439,157.96090444099997,88.97723771250544,13.452835845947266,14.851448249816894,5.0,0.0941734691690334,1
reshape-n143,82.32336151980428,64.30126098348462,9.588206972394673,10.85179601396833,7.0,0.1164405449519303,1
reshape-n1440,171.46654261796925,93.47524584932891,13.095779101053871,16.53137477238973,6.0,0.2078227442447133,1
reshape-n1442,163.68220675933003,91.47540025104796,12.920902967453005,16.098516941070557,4.0,0.1973855098112062,1
reshape-n1444,89.76658078452874,66.38646674052711,9.657240152359009,11.436678886413574,2.0,0.1555905129214115,1
reshape-n1445,131.7481734573864,82.99046151078376,11.054035822550455,15.187789599100748,3.0,0.2721761286971639,1
reshape-n1446,161.14491760802193,88.59701322909055,12.553592443466188,15.557857990264893,4.0,0.1931027747314945,1
reshape-n1449,140.17229111872405,84.20027670442701,12.13345546722412,14.592648696899412,5.0,0.168522745990439,1
reshape-n144,96.8431892684674,69.95607726041703,10.234352535671658,11.989590538872612,9.0,0.1463968262727678,1
reshape-n1450,143.23938692479538,84.66504880127226,12.28695831298828,14.608943939208984,5.0,0.1589427432867834,1
reshape-n1451,130.94790964978662,82.23593648931856,10.977144241333008,15.025017738342283,3.0,0.2694088997099499,1
reshape-n1453,142.16813046446975,84.94453059739205,11.894434611002604,15.042185147603352,6.0,0.2092615205645354,1
reshape-n1456,153.11797477432,88.14216400066279,12.708707173665363,15.275782903035482,3.0,0.1680487177426441,1
reshape-n1457,130.35874494886056,81.5555151883961,11.24905514717102,14.598890542984009,4.0,0.2294582171124548,1
reshape-n1458,104.98423080887356,72.878472421185,10.799986362457275,12.369397640228271,2.0,0.1268785532989004,1
reshape-n145,78.52263316325585,63.033529717891696,9.46873950958252,10.570533752441406,2.0,0.1042326025026326,1
reshape-n1460,154.44698058787378,88.75233307839453,12.109763463338217,15.988595962524414,3.0,0.2425999448780726,1
reshape-n1461,136.64084978326744,83.65491724841071,11.686309178670248,14.845662752787272,3.0,0.2128132389053399,1
reshape-n1463,151.1061979376172,86.76636756024898,12.472483907427106,15.078810691833496,7.0,0.1728469729922364,1
reshape-n1464,152.94002844998894,89.13032931526995,11.99823808670044,16.209750175476074,2.0,0.259813509966815,1
reshape-n1465,163.7735629725899,90.84721031456807,12.893878555297851,15.922101020812988,5.0,0.1901898789334848,1
reshape-n1466,168.21006709397838,89.7036510943496,12.87470703125,15.602705383300782,5.0,0.1748413678931921,1
reshape-n1467,155.8897178868179,89.20909465957979,12.53551197052002,15.756141471862794,5.0,0.2044047082906783,1
reshape-n1468,172.79483388533615,93.6069164933004,13.720504919687906,16.02884801228841,6.0,0.1440117899197015,1
reshape-n1469,155.82271534281546,88.94910606003819,12.744716167449951,15.465837001800535,8.0,0.17594397471238,1
reshape-n146,106.81584016098286,73.92226600128987,10.229024505615234,13.202826881408692,5.0,0.2252398219339648,1
reshape-n1470,118.7709192575695,78.05667936983991,10.993953386942543,13.75825023651123,3.0,0.2009192158922127,1
reshape-n1472,129.55054842875802,79.83441820911925,11.510977172851565,13.84598388671875,5.0,0.1686414438274014,1
reshape-n1473,142.34014551481565,84.98859902139017,12.32167879740397,14.658188501993816,3.0,0.1593996218749699,1
reshape-n1474,86.13138701939693,66.18483846583635,9.595553398132324,11.425662994384766,2.0,0.1601753523757758,1
reshape-n1475,98.01851398058687,69.98009131125302,10.393345355987549,11.856534481048584,4.0,0.123407824385767,1
reshape-n1476,108.27845143680469,73.04372366914382,10.904081662495932,12.322214444478352,3.0,0.115087494084141,1
reshape-n1479,127.30953550908816,80.20748842205174,11.838220596313477,13.659791946411136,2.0,0.1333527887718849,1
reshape-n147,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,12.0,0.196723689955879,1
reshape-n1485,99.94666994972724,70.14677871060012,10.40074586868286,11.894240617752075,4.0,0.1255645313615217,1
reshape-n148,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,12.0,0.1922914660626548,1
reshape-n1490,95.47495983074997,68.73924975275688,10.11902379989624,11.722240209579468,4.0,0.1367670667909596,1
reshape-n1491,48.40168343218474,49.46344666584113,7.405053853988647,8.32494592666626,2.0,0.1104982639864407,1
reshape-n1496,91.39232369764574,67.91469274019538,9.545322895050049,12.001404285430908,2.0,0.2046495003390908,1
reshape-n1498,111.58841283346112,75.83383764630071,10.442911386489868,13.586784839630129,4.0,0.2313920099750284,1
reshape-n1499,114.80893913343118,76.64851065605178,10.776391220092773,13.538585662841797,5.0,0.2040238553374289,1
reshape-n14,79.07686639918012,63.15615729061769,8.91971488793691,11.104167739550272,12.0,0.196723689955879,1
reshape-n1500,89.57240508518414,66.2384842060862,9.974425043378558,11.092852456229071,7.0,0.1008241493577671,1
reshape-n1501,107.02431831646244,72.98089896923959,10.773885091145834,12.420213063557943,3.0,0.1325523132322575,1
reshape-n1502,119.61491003344324,77.89360651704253,11.495595932006836,13.258961041768393,3.0,0.1329942145697994,1
reshape-n1503,132.63268209216824,81.99758717266442,12.051278495788576,14.001515293121338,10.0,0.1392875525616055,1
reshape-n1504,132.6772983901282,81.84285848730872,11.478159189224243,14.478424787521362,8.0,0.2072232057235247,1
reshape-n1505,145.17579908760734,85.06416344341213,12.216935873031616,14.790616989135742,8.0,0.1740076913623407,1
reshape-n1507,144.61556064239085,84.8042347281105,12.128572177886962,14.791104125976563,10.0,0.1800090057789253,1
reshape-n150,118.524849109559,77.18467031376466,11.308469200134278,13.214448738098143,5.0,0.1442345099473426,1
reshape-n1510,167.75461057935146,93.13070886197418,12.74599266052246,16.733957131703693,6.0,0.2383156858712005,1
reshape-n1511,104.23372007896276,73.17321579614347,10.344836235046388,12.863203048706056,2.0,0.1957806935118696,1
reshape-n1516,130.5772516226317,81.1945989236138,11.614662382337782,14.156973626878528,9.0,0.1795801356664179,1
reshape-n1517,163.3020740380194,90.29873041092652,13.019953966140749,15.65702497959137,8.0,0.1684273364121212,1
reshape-n1518,151.7279110708587,87.65760001693639,12.642223358154297,15.188942432403564,4.0,0.1676692821493736,1
reshape-n1519,137.15684216427047,81.72536261727973,11.87560626438686,14.083765438624791,7.0,0.1567875568405906,1
reshape-n151,89.6990777197454,66.99558255149856,9.778630603443492,11.501404242082076,11.0,0.1497881130319017,1
reshape-n1520,146.91277392798975,86.13059928224573,11.961605072021484,15.330182552337646,4.0,0.2197349880743918,1
reshape-n1521,140.2487266077498,84.16854825764258,12.373042742411297,14.376448419358995,9.0,0.1393533102549833,1
reshape-n1522,154.6986237620506,86.9248453132666,12.51273386819022,15.083029610770089,7.0,0.1704097789972209,1
reshape-n1523,114.15541018323025,75.87101574836417,10.89378309249878,13.194368362426758,6.0,0.1743611521775678,1
reshape-n1524,155.4504258758198,88.8664735414604,12.498092460632323,15.670753860473631,5.0,0.2024574840552959,1
reshape-n1525,149.80778241144128,83.60086337194953,12.384817282358805,14.18737538655599,6.0,0.127053669553658,1
reshape-n1526,150.6982300102436,87.03960346443928,12.967827251979283,14.706485339573453,7.0,0.1182239024109751,1
reshape-n1527,130.64508959424998,81.08329019719329,11.866241264343262,13.893322563171386,5.0,0.1459032776077293,1
reshape-n1529,129.26024668569138,80.98055982191156,11.7452974319458,13.976223627726236,6.0,0.1596229607656457,1
reshape-n152,95.09131834613972,69.86716632671934,9.811222314834597,12.340468645095823,4.0,0.204955452098358,1
reshape-n1530,133.5446995980131,81.80620682899125,12.316696524620056,13.70072066783905,8.0,0.1010183461712229,1
reshape-n1533,113.6230150133307,75.56823760254451,11.326017061869305,12.707999547322592,3.0,0.1087490190967509,1
reshape-n1535,108.0388068400942,73.83654617488219,10.851237964630126,12.60802526473999,10.0,0.1393388150183162,1
reshape-n1536,113.16902510816914,75.53703063241247,11.112794280052183,12.891639232635498,8.0,0.1379843882134186,1
reshape-n1537,121.08158704470252,78.25025868924688,11.693750063578287,13.181026140848797,6.0,0.112834620110596,1
reshape-n1538,128.00652935891074,80.63900506083439,11.759337306022644,13.842771768569946,8.0,0.1505070297610299,1
reshape-n1539,151.96816207129413,87.06853613727206,12.70287577311198,14.952736059824623,6.0,0.1504647897021082,1
reshape-n153,96.4217865109,69.0516564084877,10.170870860417685,11.769541104634603,12.0,0.1358311449872413,1
reshape-n1540,142.90100778590735,84.94946059354726,12.754916826883951,14.258873303731283,3.0,0.1054751272987168,1
reshape-n1541,163.77118103418698,91.24660594344331,12.46149230003357,16.428229570388794,8.0,0.2414585974318927,1
reshape-n1544,153.72833428571406,88.60923928482552,12.929330825805664,15.200578689575195,2.0,0.1494185129495885,1
reshape-n1545,139.20413050073654,83.15182439668556,12.470091819763184,13.973662614822388,4.0,0.1076003361827492,1
reshape-n1547,126.27766122663338,76.71947201458994,10.781128311157229,13.555290412902831,5.0,0.204655305584967,1
reshape-n1549,163.80655533484645,88.60017657907083,12.704507112503052,15.425633907318115,4.0,0.1764029155083297,1
reshape-n1550,113.13779966117428,74.8180439102134,10.928365230560305,12.844595432281494,2.0,0.1491857187580429,1
reshape-n1553,146.180304034507,86.69262916366351,12.078028361002604,15.38813559214274,3.0,0.2151077504691532,1
reshape-n1555,129.54728919492837,79.2148658944795,11.204509122031077,13.92542791366577,7.0,0.195392113513762,1
reshape-n1556,141.5448086634662,84.01756204025605,11.914920330047607,14.752568244934082,2.0,0.1923494179300544,1
reshape-n1557,154.88245602950042,86.31010926559017,12.821179389953612,14.608097791671751,4.0,0.1223238252647023,1
reshape-n1558,57.20797533590206,53.73246521508247,8.018985748291016,9.068264643351236,3.0,0.1157088965008913,1
reshape-n1559,99.47009619499396,69.52467332761239,10.006900668144226,12.058363437652588,4.0,0.1701277938847497,1
reshape-n155,100.20732676107686,70.95288832830717,10.519079208374023,12.035202707563128,7.0,0.1259740725626787,1
reshape-n1560,103.09794384853768,69.74555282763006,9.828159968058268,12.300139745076498,3.0,0.2009716822939117,1
reshape-n1562,121.83437248994518,78.74392341285295,11.17314386367798,13.819901943206789,2.0,0.1915178624570364,1
reshape-n1563,142.75274529225726,86.68923491409896,11.398659070332846,15.97608216603597,3.0,0.2865172479792577,1
reshape-n1564,168.9775692504408,91.51808225221032,12.73605489730835,16.26737940311432,8.0,0.2170801097274409,1
reshape-n1565,156.12317569794774,88.5338475960768,12.867245038350424,15.262202898661297,3.0,0.1569208505622044,1
reshape-n1566,82.97061076058107,64.13240536136685,9.552265485127768,10.840886433919271,3.0,0.118866751039807,1
reshape-n1568,157.85190809903844,85.3753132076616,12.412305068969726,14.712429237365722,5.0,0.1563388432519547,1
reshape-n1569,101.48228859040384,70.76924625797281,9.938972854614258,12.494242095947266,5.0,0.20451574587,1
reshape-n156,108.20391641630708,73.50223513204205,10.843960857391355,12.511246490478516,10.0,0.1332629514058429,1
reshape-n1570,116.86315895371298,72.42508888056916,10.580084959665934,12.434364954630531,3.0,0.1491254279354305,1
reshape-n1572,117.09544700417484,77.8712169423713,10.547316233317057,14.102154731750488,6.0,0.2520776835918444,1
reshape-n1573,128.7065322559391,75.26641805738639,10.9622008005778,12.953680674235024,3.0,0.1537385337603923,1
reshape-n1574,126.12223249654866,77.95030327551062,10.999402046203612,13.73191795349121,5.0,0.198990113146786,1
reshape-n1576,97.377661730883,70.54958452763037,10.023396809895834,12.353328069051107,3.0,0.188607575718196,1
reshape-n1577,119.81621150685751,77.26361137419113,11.492359352111816,13.070929908752442,5.0,0.1207695678624668,1
reshape-n1578,139.33274772139896,82.1686731484159,11.659914255142212,14.417325735092165,4.0,0.1912567927378056,1
reshape-n1579,112.420725090038,75.40285371937739,11.019519567489624,12.942342758178713,4.0,0.1485684026930897,1
reshape-n157,108.24536689713982,73.90557082902029,10.86349697113037,12.617881679534912,10.0,0.1390395593303112,1
reshape-n1580,109.1789967606954,74.47054511333572,10.888523483276368,12.765628242492676,5.0,0.1470436647189857,1
reshape-n1582,122.85865041704976,78.66083785391918,11.49878520965576,13.49540672302246,5.0,0.1479482281894156,1
reshape-n1583,99.18596163428089,70.72087318848111,10.659348487854004,11.836204528808594,2.0,0.0994284982225674,1
reshape-n1585,116.43637937057832,76.40722649878593,11.033655166625977,13.226274299621585,5.0,0.1657775336670842,1
reshape-n1586,164.59922049964172,92.46035504820354,12.327130453927175,16.911091804504395,7.0,0.271062412975385,1
reshape-n1587,103.33439155680688,72.13774324829456,10.835844198862713,12.10356330871582,6.0,0.1047393298583581,1
reshape-n1588,93.17296332980769,69.03466576896926,9.77230429649353,12.13409662246704,4.0,0.1946409691184181,1
reshape-n158,91.96663881631989,68.25864675755797,9.701934623718262,11.948292922973632,10.0,0.1880066310507147,1
reshape-n1590,98.1760502393945,70.94307682211571,9.9060640335083,12.591598510742188,3.0,0.2132798687110929,1
reshape-n1591,126.01164596778985,79.77275494088728,11.197651545206703,14.099218050638834,3.0,0.2057962714677401,1
reshape-n1592,88.45521397205117,67.27919411487814,9.639520009358725,11.709750811258951,3.0,0.1767954617710306,1
reshape-n1594,63.33435621566523,56.65162390005676,8.25233761469523,9.74724260965983,3.0,0.1533669628252713,1
reshape-n1595,77.27091877336524,62.13132123619535,9.110046565532684,10.629640698432922,8.0,0.1429581841956581,1
reshape-n1596,121.88584383360728,79.84496215391385,10.660318692525228,14.569485346476236,6.0,0.2683119246141714,1
reshape-n1598,75.8356495947529,61.77485835531933,8.950535615285238,10.670350710550943,9.0,0.1611769980123648,1
reshape-n1599,68.36819405297825,58.58452395357571,8.422610388861763,10.179847929212782,9.0,0.1726192328775689,1
reshape-n159,89.65664401514321,67.23469976721157,9.815890630086264,11.546684424082438,6.0,0.1498953059101823,1
reshape-n15,102.8498309976016,72.42794200761357,10.265953222910564,12.709972461064655,12.0,0.1922914660626548,1
reshape-n1601,71.56872845884315,60.08171061653798,8.667861859003702,10.410722970962524,12.0,0.1674101901299258,1
reshape-n1602,80.52038090605853,63.304637468233096,9.430929554833304,10.69760693444146,9.0,0.1184075454791695,1
reshape-n1603,72.21049061437601,60.295358257413255,8.534039815266928,10.598853508631388,12.0,0.194814815742376,1
reshape-n1605,88.65813134738978,66.66928548719444,9.793760299682615,11.389748300824849,7.0,0.1401249578997853,1
reshape-n1606,111.03140692425086,74.77118333878795,11.1825053691864,12.593392848968506,4.0,0.11203394483939,1
reshape-n1607,98.48698736159167,70.26876086517863,10.55418281555176,11.790041542053222,5.0,0.104822253771825,1
reshape-n1608,117.18419475544287,77.35263816916866,10.935180187225342,13.594472090403238,6.0,0.1956156800715471,1
reshape-n1609,114.90125698825764,77.94288425172668,10.063607215881348,14.537881851196287,4.0,0.3077666114714478,1
reshape-n160,110.82859335638882,75.3691368204988,10.562185049057009,13.32737684249878,4.0,0.2074820743887151,1
reshape-n1610,95.8931808571148,69.71741524630914,10.192478775978088,11.953369855880736,8.0,0.1473133602601894,1
reshape-n1612,95.72050944589112,69.41346119286467,10.489996910095217,11.587136268615724,7.0,0.0946859804775196,1
reshape-n1613,83.460286946955,63.88579843825107,9.397346087864468,10.899605342320031,7.0,0.1378269402675271,1
reshape-n1614,102.38130351578178,72.3503332003341,10.226452509562174,12.728299776713053,3.0,0.1965578522693275,1
reshape-n1615,103.7135330712503,72.49891829351967,10.595783369881769,12.432456833975657,7.0,0.1477321408488297,1
reshape-n1616,103.21290963405208,72.44877014520672,10.581324418385824,12.431219418843588,6.0,0.1488104214180019,1
reshape-n1617,111.60886638719798,75.46034372008963,10.431507110595703,13.489834149678549,3.0,0.2267134647578838,1
reshape-n1618,89.90282724520526,67.38268506971679,9.761324644088743,11.63831388950348,8.0,0.1612767333168064,1
reshape-n1619,91.59175979346888,67.92341541488216,10.103225231170654,11.487421703338622,10.0,0.1204967056938177,1
reshape-n161,123.62786056119069,77.25426842511172,11.109861532847086,13.416225910186768,6.0,0.1719085823971172,1
reshape-n1620,91.063873171922,68.81796272782391,9.413782715797424,12.354243516921995,4.0,0.2380122099015556,1
reshape-n1621,85.75953658385293,66.03526428706022,9.331888020038605,11.613410115242004,8.0,0.1964558275789313,1
reshape-n1622,75.82742409277999,62.04635954998602,9.0358034769694,10.676992734273275,3.0,0.1537126884085663,1
reshape-n1623,131.65866439097593,81.3421380548352,11.242069816589355,14.537854194641112,5.0,0.2267036341076137,1
reshape-n1624,99.74297622448024,70.43557952893552,10.230805015563964,12.14776096343994,5.0,0.1578032325171091,1
reshape-n1625,108.07279803307928,74.07588040176239,10.741805553436278,12.790189743041992,2.0,0.1601527601042868,1
reshape-n1628,95.92827994721658,70.03748059402447,9.52654857635498,12.639949417114256,5.0,0.2463143433583515,1
reshape-n162,112.19924018585672,75.50420846009058,10.823126673698424,13.143244504928589,8.0,0.1765255017785101,1
reshape-n1632,101.09445811709335,71.39422538150022,9.992389096154106,12.643669128417969,9.0,0.2096922978081444,1
reshape-n1633,88.30667621445352,66.70362749580357,9.943344497680664,11.266586589813231,10.0,0.1174483577243338,1
reshape-n1634,111.72630368068702,74.0411528077545,10.512896378835045,12.97521358066135,9.0,0.1897708416527507,1
reshape-n1635,99.282045906861,71.16046175118615,10.137366567339216,12.441177368164062,7.0,0.1851762685033417,1
reshape-n1638,113.32163826975432,75.08451458797421,11.308571243286131,12.571381187438964,5.0,0.1004511696307963,1
reshape-n1639,107.20812752860658,73.54078555416245,10.679471969604492,12.659785175323488,10.0,0.1564254984025346,1
reshape-n163,107.36418966155703,73.23816369134953,10.658590056679463,12.606771209023217,11.0,0.1545345053100793,1
reshape-n1640,94.52092972364244,68.89377584191807,9.625804954104954,12.222859806484646,9.0,0.2124752221245199,1
